,driverId,truckId,eventTime,eventType,longitude,latitude,eventKey,CorrelationId,driverName,routeId,routeName,eventDate
12225,32,71,09:48.0,Normal,-92.09,34.8,32|71|9223370571956587811,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12226,26,17,09:48.3,Normal,-90.53,38.51,26|17|9223370571956587511,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12227,21,105,09:48.4,Normal,-94.3,37.66,21|105|9223370571956587421,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12228,32,71,09:48.9,Normal,-92.31,34.78,32|71|9223370571956586951,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12229,22,24,09:48.9,Normal,-92.09,34.8,22|24|9223370571956586870,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12230,26,17,09:49.2,Normal,-90.69,38.5,26|17|9223370571956586570,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12231,15,32,09:48.8,Normal,-91.93,34.81,15|32|9223370571956586990,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12232,25,21,09:48.9,Normal,-90.24,38.0,25|21|9223370571956586931,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12233,16,46,09:49.2,Normal,-91.63,41.72,16|46|9223370571956586591,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12234,13,12,10:01.0,Normal,-93.58,41.62,13|12|9223370571956574820,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12235,18,49,10:01.0,Normal,-92.57,39.77,18|49|9223370571956574810,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12236,22,24,10:01.3,Normal,-90.68,35.12,22|24|9223370571956574481,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12237,32,71,10:01.5,Normal,-90.94,35.03,32|71|9223370571956574281,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12238,16,46,10:01.5,Normal,-90.29,40.96,16|46|9223370571956574271,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12239,31,48,10:01.5,Normal,-94.38,38.67,31|48|9223370571956574271,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12240,27,81,10:01.8,Normal,-93.65,39.0,27|81|9223370571956573971,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
12241,15,32,10:01.8,Normal,-90.68,35.12,15|32|9223370571956574011,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12242,21,105,10:02.3,Normal,-94.35,38.33,21|105|9223370571956573521,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12243,31,48,10:02.3,Normal,-94.35,38.33,31|48|9223370571956573501,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12244,17,92,10:02.5,Normal,-93.2,38.98,17|92|9223370571956573320,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12245,12,74,10:02.6,Normal,-90.07,35.1,12|74|9223370571956573230,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12246,24,68,10:02.7,Normal,-92.19,41.74,24|68|9223370571956573101,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12247,29,16,10:03.2,Normal,-92.87,35.25,29|16|9223370571956572610,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12248,30,95,10:03.4,Normal,-93.58,41.62,30|95|9223370571956572430,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12249,10,39,10:02.9,Normal,-92.89,37.51,10|39|9223370571956572950,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
12250,21,105,10:03.1,Normal,-94.37,38.0,21|105|9223370571956572721,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12251,23,66,10:03.8,Normal,-91.32,41.71,23|66|9223370571956571971,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
12252,19,100,10:04.0,Normal,-92.87,35.25,19|100|9223370571956571851,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12253,14,18,10:04.3,Normal,-94.3,37.66,14|18|9223370571956571531,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
12254,18,49,10:03.4,Normal,-93.13,39.78,18|49|9223370571956572421,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12255,25,21,10:03.9,Normal,-90.07,35.68,25|21|9223370571956571881,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12256,11,27,10:04.1,Normal,-90.7,41.62,11|27|9223370571956571701,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12257,32,71,10:04.3,Normal,-91.74,34.89,32|71|9223370571956571541,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12258,13,12,10:04.5,Normal,-92.74,41.75,13|12|9223370571956571301,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12259,10,39,10:04.8,Normal,-93.14,37.26,10|39|9223370571956571050,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
12260,11,27,10:12.8,Normal,-91.05,41.72,11|27|9223370571956563041,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12261,14,18,10:12.9,Normal,-91.32,41.71,14|18|9223370571956562881,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
12262,17,92,10:13.4,Normal,-91.1,38.83,17|92|9223370571956562441,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12263,13,12,10:13.8,Normal,-89.29,41.85,13|12|9223370571956561991,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12264,29,16,10:13.9,Normal,-94.22,35.5,29|16|9223370571956561911,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12265,29,16,10:12.9,Normal,-93.92,35.53,29|16|9223370571956562900,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12266,21,105,10:14.2,Normal,-87.67,41.87,21|105|9223370571956561601,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12267,18,49,10:13.3,Normal,-94.57,39.15,18|49|9223370571956562491,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12268,32,71,10:13.4,Normal,-90.94,35.03,32|71|9223370571956562451,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12269,15,32,10:13.8,Normal,-90.94,35.03,15|32|9223370571956562031,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12270,30,95,10:14.0,Normal,-89.88,41.77,30|95|9223370571956561800,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12271,15,32,10:14.6,Normal,-90.68,35.12,15|32|9223370571956561241,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12272,18,49,10:14.9,Normal,-94.36,39.37,18|49|9223370571956560901,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12273,21,105,10:15.2,Normal,-87.67,41.87,21|105|9223370571956560631,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12274,29,16,10:15.7,Normal,-94.88,35.47,29|16|9223370571956560091,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12275,10,39,10:14.2,Normal,-95.69,36.25,10|39|9223370571956561591,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
12276,24,68,10:16.6,Normal,-87.66,41.89,24|68|9223370571956559250,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12277,22,24,10:16.8,Normal,-90.04,35.19,22|24|9223370571956558960,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12278,14,18,10:14.7,Normal,-91.63,41.72,14|18|9223370571956561069,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
12279,30,95,10:15.0,Normal,-89.6,41.76,30|95|9223370571956560801,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12280,12,74,10:15.3,Normal,-90.35,38.43,12|74|9223370571956560501,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12281,30,95,10:15.9,Normal,-89.29,41.85,30|95|9223370571956559930,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12282,29,16,10:16.7,Normal,-95.15,35.51,29|16|9223370571956559101,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12283,21,105,10:16.9,Normal,-88.42,41.11,21|105|9223370571956558930,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12284,24,68,10:20.9,Normal,-89.03,41.92,24|68|9223370571956554909,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12285,29,16,10:21.0,Normal,-95.99,36.17,29|16|9223370571956554761,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12286,10,39,10:21.4,Normal,-95.14,36.66,10|39|9223370571956554401,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
12287,22,24,10:21.4,Normal,-94.35,38.33,22|24|9223370571956554401,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12288,13,12,10:21.6,Normal,-88.41,42.11,13|12|9223370571956554221,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12289,15,32,10:21.6,Normal,-89.56,37.2,15|32|9223370571956554211,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12290,19,100,10:21.7,Normal,-95.99,36.17,19|100|9223370571956554060,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12291,28,58,10:22.2,Normal,-93.13,39.78,28|58|9223370571956553620,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12292,18,49,10:22.2,Normal,-92.94,39.77,18|49|9223370571956553579,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12293,14,18,10:22.7,Normal,-90.29,40.96,14|18|9223370571956553121,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
12294,20,79,10:22.7,Normal,-88.41,42.11,20|79|9223370571956553081,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12295,16,46,10:22.3,Normal,-89.54,36.84,16|46|9223370571956553461,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12296,17,92,10:23.3,Normal,-90.79,38.83,17|92|9223370571956552471,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12297,19,100,10:23.4,Normal,-96.44,36.23,19|100|9223370571956552431,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12298,11,27,10:22.6,Normal,-91.05,41.72,11|27|9223370571956553191,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12299,23,66,10:23.0,Normal,-92.09,34.8,23|66|9223370571956552801,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
12300,23,66,10:23.9,Normal,-92.31,34.78,23|66|9223370571956551910,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
12301,12,74,10:24.0,Normal,-90.07,35.1,12|74|9223370571956551791,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12302,20,79,10:24.4,Normal,-88.96,42.25,20|79|9223370571956551441,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12303,10,39,10:23.3,Normal,-94.83,36.84,10|39|9223370571956552511,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
12304,15,32,10:23.4,Normal,-89.65,36.37,15|32|9223370571956552451,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12305,28,58,10:23.9,Normal,-92.74,39.76,28|58|9223370571956551951,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12306,22,24,10:24.0,Normal,-94.59,39.1,22|24|9223370571956551760,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12307,32,71,10:24.3,Normal,-91.78,42.23,32|71|9223370571956551461,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12308,18,49,10:24.7,Normal,-92.42,39.76,18|49|9223370571956551071,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12309,10,39,10:28.8,Normal,-93.14,37.26,10|39|9223370571956547050,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
12310,18,49,10:28.9,Normal,-91.36,39.76,18|49|9223370571956546881,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12311,26,17,10:29.1,Normal,-92.89,37.51,26|17|9223370571956546731,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12312,19,100,10:28.8,Normal,-97.37,36.79,19|100|9223370571956547040,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12313,11,27,10:29.7,Normal,-91.32,41.71,11|27|9223370571956546111,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12314,28,58,10:29.9,Normal,-91.36,39.76,28|58|9223370571956545911,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12315,24,68,10:29.1,Normal,-91.94,41.71,24|68|9223370571956546721,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12316,30,95,10:29.4,Normal,-89.88,41.77,30|95|9223370571956546441,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12317,12,74,10:29.9,Normal,-89.56,37.2,12|74|9223370571956545870,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12318,14,18,10:30.0,Normal,-91.05,41.72,14|18|9223370571956545760,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
12319,23,66,10:30.1,Normal,-90.94,35.03,23|66|9223370571956545660,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
12320,31,48,10:30.2,Normal,-91.32,41.71,31|48|9223370571956545591,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12321,13,12,10:30.4,Normal,-91.24,41.67,13|12|9223370571956545391,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12322,26,17,10:30.8,Normal,-92.61,37.7,26|17|9223370571956545021,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12323,23,66,10:31.0,Normal,-90.68,35.12,23|66|9223370571956544801,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
12324,32,71,10:31.2,Normal,-90.29,40.96,32|71|9223370571956544591,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12325,12,74,10:30.8,Normal,-89.71,37.47,12|74|9223370571956545040,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12326,28,58,10:31.6,Normal,-90.97,39.72,28|58|9223370571956544221,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12327,21,105,10:31.8,Normal,-88.77,40.76,21|105|9223370571956544051,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12328,25,21,10:31.1,Normal,-90.24,38.0,25|21|9223370571956544731,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12329,11,27,10:31.3,Normal,-90.7,41.62,11|27|9223370571956544491,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12330,12,74,10:31.7,Normal,-90.0,37.72,12|74|9223370571956544101,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12331,22,24,10:31.9,Normal,-94.58,37.03,22|24|9223370571956543900,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12332,18,49,10:32.4,Normal,-90.63,39.7,18|49|9223370571956543441,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12333,16,46,10:32.1,Normal,-89.54,36.84,16|46|9223370571956543661,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12334,17,92,10:32.5,Normal,-92.53,38.98,17|92|9223370571956543331,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12335,27,81,10:47.8,Normal,-93.65,39.0,27|81|9223370571956528041,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
12336,10,39,10:48.2,Normal,-90.53,38.51,10|39|9223370571956527591,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
12337,25,21,10:48.2,Normal,-88.96,42.25,25|21|9223370571956527650,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12338,14,18,10:48.4,Normal,-91.32,41.71,14|18|9223370571956527361,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
12339,27,81,10:48.7,Normal,-93.45,38.99,27|81|9223370571956527140,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
12340,12,74,10:48.4,Normal,-90.2,38.65,12|74|9223370571956527431,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12341,22,24,10:48.7,Normal,-94.58,37.03,22|24|9223370571956527080,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12342,25,21,10:49.1,Normal,-88.64,42.21,25|21|9223370571956526721,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12343,17,92,10:49.2,Normal,-93.2,38.98,17|92|9223370571956526581,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12344,31,48,10:49.3,Normal,-91.63,41.72,31|48|9223370571956526460,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12345,16,46,10:49.3,Normal,-90.24,35.35,16|46|9223370571956526540,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12346,32,71,10:49.7,Normal,-89.91,40.86,32|71|9223370571956526130,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12347,14,18,10:50.1,Normal,-91.63,41.72,14|18|9223370571956525741,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
12348,17,92,10:50.2,Normal,-93.01,38.97,17|92|9223370571956525631,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12349,30,95,10:49.7,Normal,-90.64,41.56,30|95|9223370571956526060,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12350,10,39,10:50.6,Normal,-91.07,38.31,10|39|9223370571956525181,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
12351,12,74,10:51.0,Normal,-89.63,39.84,12|74|9223370571956524821,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12352,32,71,10:51.4,Normal,-89.52,40.7,32|71|9223370571956524421,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12353,20,79,10:50.0,Normal,-89.6,41.76,20|79|9223370571956525771,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12354,16,46,10:50.2,Normal,-90.07,35.68,16|46|9223370571956525631,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12355,22,24,10:50.6,Normal,-94.31,37.31,22|24|9223370571956525240,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12356,18,49,10:50.9,Normal,-91.59,39.68,18|49|9223370571956524870,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12357,17,92,10:51.2,Normal,-92.85,38.93,17|92|9223370571956524631,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12358,24,68,10:51.6,Normal,-88.02,42.04,24|68|9223370571956524250,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12359,18,49,10:51.7,Normal,-91.8,39.67,18|49|9223370571956524071,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12360,25,21,10:51.6,Normal,-87.66,41.89,25|21|9223370571956524250,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12361,12,74,10:52.0,Normal,-89.17,40.38,12|74|9223370571956523851,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12362,17,92,10:52.1,Normal,-92.63,38.95,17|92|9223370571956523711,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12363,25,21,10:52.3,Normal,-87.66,41.89,25|21|9223370571956523491,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12364,24,68,10:52.5,Normal,-87.66,41.89,24|68|9223370571956523301,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12365,16,46,10:52.8,Normal,-89.54,36.84,16|46|9223370571956522960,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12366,26,17,10:53.1,Normal,-91.69,37.99,26|17|9223370571956522691,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12367,10,39,10:53.4,Normal,-91.44,38.09,10|39|9223370571956522421,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
12368,19,100,10:52.5,Normal,-94.22,35.5,19|100|9223370571956523301,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12369,12,74,10:52.8,Normal,-88.77,40.76,12|74|9223370571956522990,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12370,12,74,10:53.6,Normal,-88.42,41.11,12|74|9223370571956522171,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12371,32,71,10:54.0,Normal,-90.44,41.54,32|71|9223370571956521770,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12372,13,12,10:54.3,Normal,-88.41,42.11,13|12|9223370571956521530,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12373,28,58,10:53.2,Normal,-91.8,39.67,28|58|9223370571956522631,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12374,29,16,10:53.2,Normal,-93.92,35.53,29|16|9223370571956522561,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12375,21,105,10:54.8,Normal,-88.42,41.11,21|105|9223370571956521021,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12376,28,58,10:55.0,Normal,-92.27,39.76,28|58|9223370571956520840,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12377,23,66,10:53.8,Normal,-90.94,35.03,23|66|9223370571956522021,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
12378,26,17,10:53.9,Normal,-91.99,37.94,26|17|9223370571956521871,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12379,22,24,10:54.1,Normal,-94.38,38.67,22|24|9223370571956521671,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12380,12,74,10:54.6,Normal,-88.07,41.48,12|74|9223370571956521171,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12381,29,16,10:54.9,Normal,-93.36,35.4,29|16|9223370571956520871,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12382,13,12,10:55.3,Normal,-88.02,42.04,13|12|9223370571956520550,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12383,17,92,10:55.3,Normal,-92.03,38.97,17|92|9223370571956520479,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12384,13,12,10:59.4,Normal,-88.64,42.21,13|12|9223370571956516381,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12385,15,32,10:59.5,Normal,-90.15,38.62,15|32|9223370571956516321,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12386,30,95,10:59.4,Normal,-87.66,41.89,30|95|9223370571956516431,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12387,21,105,11:00.1,Normal,-88.77,40.76,21|105|9223370571956515711,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12388,30,95,11:00.3,Normal,-88.02,42.04,30|95|9223370571956515550,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12389,10,39,10:59.5,Normal,-92.61,37.7,10|39|9223370571956516261,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
12390,27,81,11:00.5,Normal,-91.1,38.83,27|81|9223370571956515310,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
12391,29,16,11:00.9,Normal,-92.25,34.92,29|16|9223370571956514911,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12392,16,46,11:00.0,Normal,-90.35,38.43,16|46|9223370571956515830,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12393,24,68,11:01.1,Normal,-90.2,41.59,24|68|9223370571956514681,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12394,12,74,11:01.3,Normal,-89.74,39.1,12|74|9223370571956514471,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12395,15,32,11:00.3,Normal,-90.35,38.43,15|32|9223370571956515531,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12396,19,100,11:00.5,Normal,-92.25,34.75,19|100|9223370571956515341,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12397,21,105,11:01.8,Normal,-89.63,39.84,21|105|9223370571956514010,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12398,11,27,11:01.0,Normal,-91.78,42.23,11|27|9223370571956514761,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12399,26,17,11:01.3,Normal,-93.14,37.26,26|17|9223370571956514551,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
